CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,NR_SECAO,NR_LOCAL_VOTACAO,DIMENSAO,CATEGORIA,QT_ELEITORES,QT_ELEITORES_BIOMETRIA,QT_ELEITORES_DEFICIENCIA,QT_ELEITORES_NOME_SOCIAL
01392,RIO BRANCO,9,347,2160,FAIXA ETÁRIA,75 a 79 anos,6,6,1,0
01392,RIO BRANCO,9,347,2160,FAIXA ETÁRIA,80 a 84 anos,7,7,1,0
01392,RIO BRANCO,9,347,2160,FAIXA ETÁRIA,85 a 89 anos,4,4,0,0
01392,RIO BRANCO,9,347,2160,FAIXA ETÁRIA,90 a 94 anos,2,2,0,0
01392,RIO BRANCO,9,347,2160,FAIXA ETÁRIA,95 a 99 anos,1,1,0,0
01392,RIO BRANCO,9,348,2160,FAIXA ETÁRIA,16 anos,1,1,0,0
01392,RIO BRANCO,9,348,2160,FAIXA ETÁRIA,17 anos,1,1,0,0
01392,RIO BRANCO,9,348,2160,FAIXA ETÁRIA,18 anos,11,11,2,0
01392,RIO BRANCO,9,348,2160,FAIXA ETÁRIA,19 anos,6,6,0,0
01392,RIO BRANCO,9,348,2160,FAIXA ETÁRIA,20 anos,12,12,0,0
01392,RIO BRANCO,9,348,2160,FAIXA ETÁRIA,21 a 24 anos,11,11,0,0
01392,RIO BRANCO,9,348,2160,FAIXA ETÁRIA,25 a 29 anos,11,11,1,0
01392,RIO BRANCO,9,348,2160,FAIXA ETÁRIA,30 a 34 anos,40,40,0,0
01392,RIO BRANCO,9,348,2160,FAIXA ETÁRIA,35 a 39 anos,37,37,0,0
01392,RIO BRANCO,9,348,2160,FAIXA ETÁRIA,40 a 44 anos,30,30,1,0
01392,RIO BRANCO,9,348,2160,FAIXA ETÁRIA,45 a 49 anos,70,70,0,0
01392,RIO BRANCO,9,348,2160,FAIXA ETÁRIA,50 a 54 anos,37,37,0,0
01392,RIO BRANCO,9,348,2160,FAIXA ETÁRIA,55 a 59 anos,18,18,0,0
01392,RIO BRANCO,9,348,2160,FAIXA ETÁRIA,60 a 64 anos,20,20,0,0
01392,RIO BRANCO,9,348,2160,FAIXA ETÁRIA,65 a 69 anos,14,14,1,0
01392,RIO BRANCO,9,348,2160,FAIXA ETÁRIA,70 a 74 anos,8,8,0,0
01392,RIO BRANCO,9,348,2160,FAIXA ETÁRIA,75 a 79 anos,5,5,0,0
01392,RIO BRANCO,9,348,2160,FAIXA ETÁRIA,80 a 84 anos,3,3,0,0
01392,RIO BRANCO,9,348,2160,FAIXA ETÁRIA,85 a 89 anos,2,2,0,0
01392,RIO BRANCO,9,349,2364,FAIXA ETÁRIA,16 anos,1,1,0,0
01392,RIO BRANCO,9,349,2364,FAIXA ETÁRIA,17 anos,1,1,0,0
01392,RIO BRANCO,9,349,2364,FAIXA ETÁRIA,18 anos,2,2,0,0
01392,RIO BRANCO,9,349,2364,FAIXA ETÁRIA,19 anos,1,1,0,0
01392,RIO BRANCO,9,349,2364,FAIXA ETÁRIA,20 anos,4,2,0,0
01392,RIO BRANCO,9,349,2364,FAIXA ETÁRIA,21 a 24 anos,4,2,0,0
01392,RIO BRANCO,9,349,2364,FAIXA ETÁRIA,25 a 29 anos,13,13,1,0
01392,RIO BRANCO,9,349,2364,FAIXA ETÁRIA,30 a 34 anos,39,39,0,0
01392,RIO BRANCO,9,349,2364,FAIXA ETÁRIA,35 a 39 anos,40,40,0,0
01392,RIO BRANCO,9,349,2364,FAIXA ETÁRIA,40 a 44 anos,75,75,0,0
01392,RIO BRANCO,9,349,2364,FAIXA ETÁRIA,45 a 49 anos,20,20,1,0
01392,RIO BRANCO,9,349,2364,FAIXA ETÁRIA,50 a 54 anos,28,28,1,0
01392,RIO BRANCO,9,349,2364,FAIXA ETÁRIA,55 a 59 anos,23,23,0,0
01392,RIO BRANCO,9,349,2364,FAIXA ETÁRIA,60 a 64 anos,19,19,0,0
01392,RIO BRANCO,9,349,2364,FAIXA ETÁRIA,65 a 69 anos,13,13,0,0
01392,RIO BRANCO,9,349,2364,FAIXA ETÁRIA,70 a 74 anos,5,5,0,0
01392,RIO BRANCO,9,349,2364,FAIXA ETÁRIA,75 a 79 anos,7,7,0,0
01392,RIO BRANCO,9,349,2364,FAIXA ETÁRIA,80 a 84 anos,6,6,0,0
01392,RIO BRANCO,9,349,2364,FAIXA ETÁRIA,85 a 89 anos,4,4,0,0
01392,RIO BRANCO,9,349,2364,FAIXA ETÁRIA,90 a 94 anos,3,3,0,0
01392,RIO BRANCO,9,350,2364,FAIXA ETÁRIA,18 anos,2,2,0,0
01392,RIO BRANCO,9,350,2364,FAIXA ETÁRIA,20 anos,4,4,0,0
01392,RIO BRANCO,9,350,2364,FAIXA ETÁRIA,21 a 24 anos,7,6,0,0
01392,RIO BRANCO,9,350,2364,FAIXA ETÁRIA,25 a 29 anos,7,7,0,0
01392,RIO BRANCO,9,350,2364,FAIXA ETÁRIA,30 a 34 anos,33,32,1,0
01392,RIO BRANCO,9,350,2364,FAIXA ETÁRIA,35 a 39 anos,100,100,0,0
01392,RIO BRANCO,9,350,2364,FAIXA ETÁRIA,40 a 44 anos,42,42,1,0
01392,RIO BRANCO,9,350,2364,FAIXA ETÁRIA,45 a 49 anos,24,24,0,0
01392,RIO BRANCO,9,350,2364,FAIXA ETÁRIA,50 a 54 anos,13,13,0,0
01392,RIO BRANCO,9,350,2364,FAIXA ETÁRIA,55 a 59 anos,22,22,0,0
01392,RIO BRANCO,9,350,2364,FAIXA ETÁRIA,60 a 64 anos,19,19,0,0
01392,RIO BRANCO,9,350,2364,FAIXA ETÁRIA,65 a 69 anos,12,12,0,0
01392,RIO BRANCO,9,350,2364,FAIXA ETÁRIA,70 a 74 anos,9,9,0,0
01392,RIO BRANCO,9,350,2364,FAIXA ETÁRIA,75 a 79 anos,6,6,0,0
01392,RIO BRANCO,9,350,2364,FAIXA ETÁRIA,80 a 84 anos,7,7,0,0
01392,RIO BRANCO,9,350,2364,FAIXA ETÁRIA,90 a 94 anos,1,1,0,0
01392,RIO BRANCO,9,351,2178,FAIXA ETÁRIA,17 anos,6,6,0,0
01392,RIO BRANCO,9,351,2178,FAIXA ETÁRIA,18 anos,3,3,0,0
01392,RIO BRANCO,9,351,2178,FAIXA ETÁRIA,19 anos,7,7,1,0
01392,RIO BRANCO,9,351,2178,FAIXA ETÁRIA,20 anos,10,9,0,0
01392,RIO BRANCO,9,351,2178,FAIXA ETÁRIA,21 a 24 anos,27,18,1,0
01392,RIO BRANCO,9,351,2178,FAIXA ETÁRIA,25 a 29 anos,72,71,0,0
01392,RIO BRANCO,9,351,2178,FAIXA ETÁRIA,30 a 34 anos,32,31,0,0
01392,RIO BRANCO,9,351,2178,FAIXA ETÁRIA,35 a 39 anos,22,22,1,0
01392,RIO BRANCO,9,351,2178,FAIXA ETÁRIA,40 a 44 anos,35,35,1,0
01392,RIO BRANCO,9,351,2178,FAIXA ETÁRIA,45 a 49 anos,30,30,0,0
01392,RIO BRANCO,9,351,2178,FAIXA ETÁRIA,50 a 54 anos,21,21,0,0
01392,RIO BRANCO,9,351,2178,FAIXA ETÁRIA,55 a 59 anos,25,25,2,0
01392,RIO BRANCO,9,351,2178,FAIXA ETÁRIA,60 a 64 anos,6,6,0,0
01392,RIO BRANCO,9,351,2178,FAIXA ETÁRIA,65 a 69 anos,6,6,2,0
01392,RIO BRANCO,9,351,2178,FAIXA ETÁRIA,70 a 74 anos,7,7,1,0
01392,RIO BRANCO,9,351,2178,FAIXA ETÁRIA,75 a 79 anos,3,3,0,0
01392,RIO BRANCO,9,351,2178,FAIXA ETÁRIA,80 a 84 anos,5,5,0,0
01392,RIO BRANCO,9,351,2178,FAIXA ETÁRIA,85 a 89 anos,3,3,0,0
01392,RIO BRANCO,9,352,2178,FAIXA ETÁRIA,16 anos,1,1,0,0
01392,RIO BRANCO,9,352,2178,FAIXA ETÁRIA,17 anos,3,3,1,0
01392,RIO BRANCO,9,352,2178,FAIXA ETÁRIA,18 anos,2,2,0,0
01392,RIO BRANCO,9,352,2178,FAIXA ETÁRIA,19 anos,7,7,1,0
01392,RIO BRANCO,9,352,2178,FAIXA ETÁRIA,20 anos,4,4,0,0
01392,RIO BRANCO,9,352,2178,FAIXA ETÁRIA,21 a 24 anos,34,24,0,0
01392,RIO BRANCO,9,352,2178,FAIXA ETÁRIA,25 a 29 anos,96,95,1,0
01392,RIO BRANCO,9,352,2178,FAIXA ETÁRIA,30 a 34 anos,48,48,2,0
01392,RIO BRANCO,9,352,2178,FAIXA ETÁRIA,35 a 39 anos,30,30,1,0
01392,RIO BRANCO,9,352,2178,FAIXA ETÁRIA,40 a 44 anos,24,23,0,0
01392,RIO BRANCO,9,352,2178,FAIXA ETÁRIA,45 a 49 anos,23,23,0,0
01392,RIO BRANCO,9,352,2178,FAIXA ETÁRIA,50 a 54 anos,23,23,0,0
01392,RIO BRANCO,9,352,2178,FAIXA ETÁRIA,55 a 59 anos,12,12,1,0
01392,RIO BRANCO,9,352,2178,FAIXA ETÁRIA,60 a 64 anos,6,6,1,0
01392,RIO BRANCO,9,352,2178,FAIXA ETÁRIA,65 a 69 anos,6,6,1,0
01392,RIO BRANCO,9,352,2178,FAIXA ETÁRIA,70 a 74 anos,4,4,1,0
01392,RIO BRANCO,9,352,2178,FAIXA ETÁRIA,75 a 79 anos,2,2,0,0
01392,RIO BRANCO,9,353,2186,FAIXA ETÁRIA,16 anos,5,5,0,0
01392,RIO BRANCO,9,353,2186,FAIXA ETÁRIA,17 anos,6,6,1,0
01392,RIO BRANCO,9,353,2186,FAIXA ETÁRIA,18 anos,8,8,0,0
01392,RIO BRANCO,9,353,2186,FAIXA ETÁRIA,19 anos,14,14,0,0
01392,RIO BRANCO,9,353,2186,FAIXA ETÁRIA,20 anos,8,8,0,0
01392,RIO BRANCO,9,353,2186,FAIXA ETÁRIA,21 a 24 anos,19,14,1,0
01392,RIO BRANCO,9,353,2186,FAIXA ETÁRIA,25 a 29 anos,10,9,1,0
01392,RIO BRANCO,9,353,2186,FAIXA ETÁRIA,30 a 34 anos,39,39,0,0
01392,RIO BRANCO,9,353,2186,FAIXA ETÁRIA,35 a 39 anos,36,36,0,0
01392,RIO BRANCO,9,353,2186,FAIXA ETÁRIA,40 a 44 anos,30,30,0,0
01392,RIO BRANCO,9,353,2186,FAIXA ETÁRIA,45 a 49 anos,43,43,1,0
01392,RIO BRANCO,9,353,2186,FAIXA ETÁRIA,50 a 54 anos,28,28,0,0
01392,RIO BRANCO,9,353,2186,FAIXA ETÁRIA,55 a 59 anos,34,34,0,0
01392,RIO BRANCO,9,353,2186,FAIXA ETÁRIA,60 a 64 anos,15,15,0,0
01392,RIO BRANCO,9,353,2186,FAIXA ETÁRIA,65 a 69 anos,19,19,1,0
01392,RIO BRANCO,9,353,2186,FAIXA ETÁRIA,70 a 74 anos,12,12,0,0
01392,RIO BRANCO,9,353,2186,FAIXA ETÁRIA,75 a 79 anos,3,3,0,0
01392,RIO BRANCO,9,353,2186,FAIXA ETÁRIA,80 a 84 anos,5,5,0,0
01392,RIO BRANCO,9,353,2186,FAIXA ETÁRIA,85 a 89 anos,1,1,0,0
01392,RIO BRANCO,9,353,2186,FAIXA ETÁRIA,90 a 94 anos,1,1,0,0
01392,RIO BRANCO,9,354,2186,FAIXA ETÁRIA,16 anos,2,2,0,0
01392,RIO BRANCO,9,354,2186,FAIXA ETÁRIA,17 anos,3,3,0,0
01392,RIO BRANCO,9,354,2186,FAIXA ETÁRIA,18 anos,9,9,0,0
01392,RIO BRANCO,9,354,2186,FAIXA ETÁRIA,19 anos,3,3,0,0
01392,RIO BRANCO,9,354,2186,FAIXA ETÁRIA,20 anos,8,8,0,0
01392,RIO BRANCO,9,354,2186,FAIXA ETÁRIA,21 a 24 anos,8,8,0,0
01392,RIO BRANCO,9,354,2186,FAIXA ETÁRIA,25 a 29 anos,9,9,0,0
01392,RIO BRANCO,9,354,2186,FAIXA ETÁRIA,30 a 34 anos,53,53,0,0
01392,RIO BRANCO,9,354,2186,FAIXA ETÁRIA,35 a 39 anos,45,45,0,0
01392,RIO BRANCO,9,354,2186,FAIXA ETÁRIA,40 a 44 anos,28,28,0,0
01392,RIO BRANCO,9,354,2186,FAIXA ETÁRIA,45 a 49 anos,81,81,2,0
01392,RIO BRANCO,9,354,2186,FAIXA ETÁRIA,50 a 54 anos,25,25,0,0
01392,RIO BRANCO,9,354,2186,FAIXA ETÁRIA,55 a 59 anos,19,19,0,0
01392,RIO BRANCO,9,354,2186,FAIXA ETÁRIA,60 a 64 anos,10,10,0,0
01392,RIO BRANCO,9,354,2186,FAIXA ETÁRIA,65 a 69 anos,14,14,0,0
01392,RIO BRANCO,9,354,2186,FAIXA ETÁRIA,70 a 74 anos,11,11,0,0
01392,RIO BRANCO,9,354,2186,FAIXA ETÁRIA,75 a 79 anos,5,5,0,0
01392,RIO BRANCO,9,354,2186,FAIXA ETÁRIA,80 a 84 anos,2,2,0,0
01392,RIO BRANCO,9,354,2186,FAIXA ETÁRIA,85 a 89 anos,1,1,0,0
01392,RIO BRANCO,9,355,2186,FAIXA ETÁRIA,16 anos,1,1,0,0
01392,RIO BRANCO,9,355,2186,FAIXA ETÁRIA,17 anos,5,5,1,0
01392,RIO BRANCO,9,355,2186,FAIXA ETÁRIA,18 anos,6,6,0,0
01392,RIO BRANCO,9,355,2186,FAIXA ETÁRIA,19 anos,3,3,0,0
01392,RIO BRANCO,9,355,2186,FAIXA ETÁRIA,20 anos,9,9,0,0
01392,RIO BRANCO,9,355,2186,FAIXA ETÁRIA,21 a 24 anos,6,5,0,0
01392,RIO BRANCO,9,355,2186,FAIXA ETÁRIA,25 a 29 anos,17,17,1,0
01392,RIO BRANCO,9,355,2186,FAIXA ETÁRIA,30 a 34 anos,39,39,1,0
01392,RIO BRANCO,9,355,2186,FAIXA ETÁRIA,35 a 39 anos,38,38,0,0
01392,RIO BRANCO,9,355,2186,FAIXA ETÁRIA,40 a 44 anos,93,93,1,0
01392,RIO BRANCO,9,355,2186,FAIXA ETÁRIA,45 a 49 anos,23,22,1,0
01392,RIO BRANCO,9,355,2186,FAIXA ETÁRIA,50 a 54 anos,22,22,0,0
01392,RIO BRANCO,9,355,2186,FAIXA ETÁRIA,55 a 59 anos,21,21,0,0
01392,RIO BRANCO,9,355,2186,FAIXA ETÁRIA,60 a 64 anos,18,18,0,0
01392,RIO BRANCO,9,355,2186,FAIXA ETÁRIA,65 a 69 anos,11,11,1,0
01392,RIO BRANCO,9,355,2186,FAIXA ETÁRIA,70 a 74 anos,9,9,0,0
01392,RIO BRANCO,9,355,2186,FAIXA ETÁRIA,75 a 79 anos,7,7,0,0
01392,RIO BRANCO,9,355,2186,FAIXA ETÁRIA,80 a 84 anos,4,4,0,0
01392,RIO BRANCO,9,355,2186,FAIXA ETÁRIA,85 a 89 anos,2,2,0,0
01392,RIO BRANCO,9,356,2186,FAIXA ETÁRIA,16 anos,2,2,0,0
01392,RIO BRANCO,9,356,2186,FAIXA ETÁRIA,17 anos,3,3,0,0
01392,RIO BRANCO,9,356,2186,FAIXA ETÁRIA,18 anos,10,10,1,0
01392,RIO BRANCO,9,356,2186,FAIXA ETÁRIA,19 anos,11,11,0,0
01392,RIO BRANCO,9,356,2186,FAIXA ETÁRIA,20 anos,10,10,1,1
01392,RIO BRANCO,9,356,2186,FAIXA ETÁRIA,21 a 24 anos,13,11,0,0
01392,RIO BRANCO,9,356,2186,FAIXA ETÁRIA,25 a 29 anos,16,16,1,0
01392,RIO BRANCO,9,356,2186,FAIXA ETÁRIA,30 a 34 anos,49,49,0,0
01392,RIO BRANCO,9,356,2186,FAIXA ETÁRIA,35 a 39 anos,94,94,1,0
01392,RIO BRANCO,9,356,2186,FAIXA ETÁRIA,40 a 44 anos,18,18,0,0
01392,RIO BRANCO,9,356,2186,FAIXA ETÁRIA,45 a 49 anos,17,17,0,0
01392,RIO BRANCO,9,356,2186,FAIXA ETÁRIA,50 a 54 anos,25,25,0,0
01392,RIO BRANCO,9,356,2186,FAIXA ETÁRIA,55 a 59 anos,13,13,0,0
01392,RIO BRANCO,9,356,2186,FAIXA ETÁRIA,60 a 64 anos,24,24,1,0
01392,RIO BRANCO,9,356,2186,FAIXA ETÁRIA,65 a 69 anos,8,8,0,0
01392,RIO BRANCO,9,356,2186,FAIXA ETÁRIA,70 a 74 anos,9,9,0,0
01392,RIO BRANCO,9,356,2186,FAIXA ETÁRIA,75 a 79 anos,9,9,0,0
01392,RIO BRANCO,9,356,2186,FAIXA ETÁRIA,80 a 84 anos,3,3,0,0
01392,RIO BRANCO,9,356,2186,FAIXA ETÁRIA,85 a 89 anos,2,2,0,0
01392,RIO BRANCO,9,357,2186,FAIXA ETÁRIA,16 anos,3,3,0,0
01392,RIO BRANCO,9,357,2186,FAIXA ETÁRIA,17 anos,3,3,0,0
01392,RIO BRANCO,9,357,2186,FAIXA ETÁRIA,18 anos,9,9,0,0
01392,RIO BRANCO,9,357,2186,FAIXA ETÁRIA,19 anos,4,4,0,0
01392,RIO BRANCO,9,357,2186,FAIXA ETÁRIA,20 anos,3,3,1,0
01392,RIO BRANCO,9,357,2186,FAIXA ETÁRIA,21 a 24 anos,5,5,0,0
01392,RIO BRANCO,9,357,2186,FAIXA ETÁRIA,25 a 29 anos,8,8,0,0
01392,RIO BRANCO,9,357,2186,FAIXA ETÁRIA,30 a 34 anos,71,71,0,0
01392,RIO BRANCO,9,357,2186,FAIXA ETÁRIA,35 a 39 anos,118,118,1,0
01392,RIO BRANCO,9,357,2186,FAIXA ETÁRIA,40 a 44 anos,21,20,0,0
01392,RIO BRANCO,9,357,2186,FAIXA ETÁRIA,45 a 49 anos,11,11,0,0
01392,RIO BRANCO,9,357,2186,FAIXA ETÁRIA,50 a 54 anos,18,18,0,0
01392,RIO BRANCO,9,357,2186,FAIXA ETÁRIA,55 a 59 anos,11,11,0,0
01392,RIO BRANCO,9,357,2186,FAIXA ETÁRIA,60 a 64 anos,12,12,0,0
01392,RIO BRANCO,9,357,2186,FAIXA ETÁRIA,65 a 69 anos,18,18,1,0
01392,RIO BRANCO,9,357,2186,FAIXA ETÁRIA,70 a 74 anos,15,15,1,0
01392,RIO BRANCO,9,357,2186,FAIXA ETÁRIA,75 a 79 anos,3,3,0,0
01392,RIO BRANCO,9,357,2186,FAIXA ETÁRIA,80 a 84 anos,2,2,0,0
01392,RIO BRANCO,9,357,2186,FAIXA ETÁRIA,85 a 89 anos,1,1,0,0
01392,RIO BRANCO,9,358,2194,FAIXA ETÁRIA,16 anos,3,3,1,0
01392,RIO BRANCO,9,358,2194,FAIXA ETÁRIA,18 anos,2,2,0,0
01392,RIO BRANCO,9,358,2194,FAIXA ETÁRIA,19 anos,2,2,0,0
01392,RIO BRANCO,9,358,2194,FAIXA ETÁRIA,20 anos,3,1,0,0
01392,RIO BRANCO,9,358,2194,FAIXA ETÁRIA,21 a 24 anos,29,12,1,0
01392,RIO BRANCO,9,358,2194,FAIXA ETÁRIA,25 a 29 anos,56,55,0,0
01392,RIO BRANCO,9,358,2194,FAIXA ETÁRIA,30 a 34 anos,26,26,0,0
01392,RIO BRANCO,9,358,2194,FAIXA ETÁRIA,35 a 39 anos,14,14,0,0
01392,RIO BRANCO,9,358,2194,FAIXA ETÁRIA,40 a 44 anos,28,26,0,0
01392,RIO BRANCO,9,358,2194,FAIXA ETÁRIA,45 a 49 anos,22,22,0,0
01392,RIO BRANCO,9,358,2194,FAIXA ETÁRIA,50 a 54 anos,19,19,0,0
01392,RIO BRANCO,9,358,2194,FAIXA ETÁRIA,55 a 59 anos,12,12,1,0
01392,RIO BRANCO,9,358,2194,FAIXA ETÁRIA,60 a 64 anos,12,12,1,0
01392,RIO BRANCO,9,358,2194,FAIXA ETÁRIA,65 a 69 anos,6,6,1,0
01392,RIO BRANCO,9,358,2194,FAIXA ETÁRIA,70 a 74 anos,10,10,0,0
01392,RIO BRANCO,9,358,2194,FAIXA ETÁRIA,75 a 79 anos,5,5,0,0
01392,RIO BRANCO,9,358,2194,FAIXA ETÁRIA,80 a 84 anos,4,4,0,0
01392,RIO BRANCO,9,358,2194,FAIXA ETÁRIA,85 a 89 anos,1,1,0,0
01392,RIO BRANCO,9,359,2208,FAIXA ETÁRIA,16 anos,1,1,0,0
01392,RIO BRANCO,9,359,2208,FAIXA ETÁRIA,17 anos,3,3,1,0
01392,RIO BRANCO,9,359,2208,FAIXA ETÁRIA,18 anos,5,5,1,0
01392,RIO BRANCO,9,359,2208,FAIXA ETÁRIA,19 anos,6,6,1,0
01392,RIO BRANCO,9,359,2208,FAIXA ETÁRIA,20 anos,4,4,0,0
01392,RIO BRANCO,9,359,2208,FAIXA ETÁRIA,21 a 24 anos,11,11,0,0
01392,RIO BRANCO,9,359,2208,FAIXA ETÁRIA,25 a 29 anos,7,7,0,0
01392,RIO BRANCO,9,359,2208,FAIXA ETÁRIA,30 a 34 anos,36,36,0,0
01392,RIO BRANCO,9,359,2208,FAIXA ETÁRIA,35 a 39 anos,30,30,1,0
01392,RIO BRANCO,9,359,2208,FAIXA ETÁRIA,40 a 44 anos,32,32,0,0
01392,RIO BRANCO,9,359,2208,FAIXA ETÁRIA,45 a 49 anos,22,22,0,0
01392,RIO BRANCO,9,359,2208,FAIXA ETÁRIA,50 a 54 anos,45,45,1,0
01392,RIO BRANCO,9,359,2208,FAIXA ETÁRIA,55 a 59 anos,29,29,1,0
01392,RIO BRANCO,9,359,2208,FAIXA ETÁRIA,60 a 64 anos,24,24,0,0
01392,RIO BRANCO,9,359,2208,FAIXA ETÁRIA,65 a 69 anos,17,17,2,0
01392,RIO BRANCO,9,359,2208,FAIXA ETÁRIA,70 a 74 anos,12,12,1,0
01392,RIO BRANCO,9,359,2208,FAIXA ETÁRIA,75 a 79 anos,10,10,0,0
01392,RIO BRANCO,9,359,2208,FAIXA ETÁRIA,80 a 84 anos,6,6,0,0
01392,RIO BRANCO,9,359,2208,FAIXA ETÁRIA,85 a 89 anos,6,6,0,0
01392,RIO BRANCO,9,359,2208,FAIXA ETÁRIA,90 a 94 anos,2,2,0,0
01392,RIO BRANCO,9,360,2160,FAIXA ETÁRIA,100 anos ou mais,1,1,0,0
01392,RIO BRANCO,9,360,2160,FAIXA ETÁRIA,16 anos,2,2,0,0
01392,RIO BRANCO,9,360,2160,FAIXA ETÁRIA,17 anos,3,3,0,0
01392,RIO BRANCO,9,360,2160,FAIXA ETÁRIA,18 anos,9,9,2,0
01392,RIO BRANCO,9,360,2160,FAIXA ETÁRIA,19 anos,8,8,1,0
01392,RIO BRANCO,9,360,2160,FAIXA ETÁRIA,20 anos,9,9,1,0
01392,RIO BRANCO,9,360,2160,FAIXA ETÁRIA,21 a 24 anos,21,21,0,0
01392,RIO BRANCO,9,360,2160,FAIXA ETÁRIA,25 a 29 anos,13,13,0,0
01392,RIO BRANCO,9,360,2160,FAIXA ETÁRIA,30 a 34 anos,28,28,0,0
01392,RIO BRANCO,9,360,2160,FAIXA ETÁRIA,35 a 39 anos,32,32,1,0
01392,RIO BRANCO,9,360,2160,FAIXA ETÁRIA,40 a 44 anos,24,24,0,0
01392,RIO BRANCO,9,360,2160,FAIXA ETÁRIA,45 a 49 anos,32,32,1,0
01392,RIO BRANCO,9,360,2160,FAIXA ETÁRIA,50 a 54 anos,54,54,0,0
01392,RIO BRANCO,9,360,2160,FAIXA ETÁRIA,55 a 59 anos,24,24,0,0
01392,RIO BRANCO,9,360,2160,FAIXA ETÁRIA,60 a 64 anos,22,22,1,0
01392,RIO BRANCO,9,360,2160,FAIXA ETÁRIA,65 a 69 anos,18,18,0,0
01392,RIO BRANCO,9,360,2160,FAIXA ETÁRIA,70 a 74 anos,13,13,0,0
01392,RIO BRANCO,9,360,2160,FAIXA ETÁRIA,75 a 79 anos,12,12,1,0
01392,RIO BRANCO,9,360,2160,FAIXA ETÁRIA,80 a 84 anos,3,3,0,0
01392,RIO BRANCO,9,360,2160,FAIXA ETÁRIA,85 a 89 anos,9,9,0,0
01392,RIO BRANCO,9,360,2160,FAIXA ETÁRIA,90 a 94 anos,1,1,0,0
01392,RIO BRANCO,9,360,2160,FAIXA ETÁRIA,95 a 99 anos,1,1,0,0
01392,RIO BRANCO,9,361,2208,FAIXA ETÁRIA,16 anos,1,1,0,0
01392,RIO BRANCO,9,361,2208,FAIXA ETÁRIA,17 anos,2,2,0,0
01392,RIO BRANCO,9,361,2208,FAIXA ETÁRIA,18 anos,6,6,0,0
01392,RIO BRANCO,9,361,2208,FAIXA ETÁRIA,19 anos,3,3,0,0
01392,RIO BRANCO,9,361,2208,FAIXA ETÁRIA,20 anos,1,1,0,0
01392,RIO BRANCO,9,361,2208,FAIXA ETÁRIA,21 a 24 anos,5,5,1,0
01392,RIO BRANCO,9,361,2208,FAIXA ETÁRIA,25 a 29 anos,8,8,0,0
01392,RIO BRANCO,9,361,2208,FAIXA ETÁRIA,30 a 34 anos,21,21,0,0
01392,RIO BRANCO,9,361,2208,FAIXA ETÁRIA,35 a 39 anos,34,34,0,0
01392,RIO BRANCO,9,361,2208,FAIXA ETÁRIA,40 a 44 anos,77,76,1,0
01392,RIO BRANCO,9,361,2208,FAIXA ETÁRIA,45 a 49 anos,35,35,0,0
01392,RIO BRANCO,9,361,2208,FAIXA ETÁRIA,50 a 54 anos,27,27,0,0
01392,RIO BRANCO,9,361,2208,FAIXA ETÁRIA,55 a 59 anos,19,19,0,0
01392,RIO BRANCO,9,361,2208,FAIXA ETÁRIA,60 a 64 anos,21,21,0,0
01392,RIO BRANCO,9,361,2208,FAIXA ETÁRIA,65 a 69 anos,13,13,0,0
01392,RIO BRANCO,9,361,2208,FAIXA ETÁRIA,70 a 74 anos,6,6,0,0
01392,RIO BRANCO,9,361,2208,FAIXA ETÁRIA,75 a 79 anos,12,12,0,0
01392,RIO BRANCO,9,361,2208,FAIXA ETÁRIA,80 a 84 anos,5,5,0,0
01392,RIO BRANCO,9,361,2208,FAIXA ETÁRIA,85 a 89 anos,1,1,0,0
01392,RIO BRANCO,9,361,2208,FAIXA ETÁRIA,90 a 94 anos,1,1,0,0
01392,RIO BRANCO,9,361,2208,FAIXA ETÁRIA,95 a 99 anos,1,1,0,0
01392,RIO BRANCO,9,362,2208,FAIXA ETÁRIA,16 anos,1,1,0,0
01392,RIO BRANCO,9,362,2208,FAIXA ETÁRIA,17 anos,10,10,1,0
01392,RIO BRANCO,9,362,2208,FAIXA ETÁRIA,18 anos,2,2,0,0
01392,RIO BRANCO,9,362,2208,FAIXA ETÁRIA,19 anos,11,11,0,0
01392,RIO BRANCO,9,362,2208,FAIXA ETÁRIA,20 anos,4,4,0,0
01392,RIO BRANCO,9,362,2208,FAIXA ETÁRIA,21 a 24 anos,6,6,0,0
01392,RIO BRANCO,9,362,2208,FAIXA ETÁRIA,25 a 29 anos,9,9,0,0
01392,RIO BRANCO,9,362,2208,FAIXA ETÁRIA,30 a 34 anos,99,99,2,0
01392,RIO BRANCO,9,362,2208,FAIXA ETÁRIA,35 a 39 anos,25,25,0,0
01392,RIO BRANCO,9,362,2208,FAIXA ETÁRIA,40 a 44 anos,17,17,0,0
01392,RIO BRANCO,9,362,2208,FAIXA ETÁRIA,45 a 49 anos,21,21,0,0
01392,RIO BRANCO,9,362,2208,FAIXA ETÁRIA,50 a 54 anos,24,24,0,0
01392,RIO BRANCO,9,362,2208,FAIXA ETÁRIA,55 a 59 anos,21,21,0,0
01392,RIO BRANCO,9,362,2208,FAIXA ETÁRIA,60 a 64 anos,17,17,0,0
01392,RIO BRANCO,9,362,2208,FAIXA ETÁRIA,65 a 69 anos,14,14,0,0
01392,RIO BRANCO,9,362,2208,FAIXA ETÁRIA,70 a 74 anos,7,7,0,0
